CustomerNo,Recency,Frequency,Monetary,Cluster
16607.0,18,14,32736.35,0
16609.0,16,7,23794.5,0
16610.0,172,2,768.4,3
16611.0,187,1,614.39,3
16612.0,33,4,5731.69,2
16613.0,71,1,3637.13,3
16614.0,183,1,2804.89,3
16616.0,16,2,2961.12,1
16617.0,25,2,21188.92,2
16618.0,32,5,16684.42,2
16619.0,264,1,1595.07,3
16620.0,4,2,776.0200000000001,1
16621.0,52,4,3929.25,2
16623.0,246,1,532.41,3
16624.0,81,2,5746.34,2
16625.0,275,1,1838.59,3
16626.0,1,17,29243.19,0
16627.0,80,1,1991.29,3
16628.0,30,5,13197.69,2
16629.0,74,2,5480.9800000000005,2
16633.0,18,6,14592.98,0
16634.0,223,2,1063.68,3
16637.0,33,4,10685.22,2
16638.0,23,10,14585.39,0
16639.0,32,3,6214.72,2
16640.0,373,1,159.73,3
16641.0,106,2,3021.96,3
16642.0,5,3,5042.95,1
16643.0,172,3,8661.41,2
16644.0,24,3,19640.489999999998,2
16647.0,170,2,1715.8600000000001,3
16648.0,43,1,3178.16,1
16649.0,355,1,145.68,3
16650.0,72,1,4344.46,3
16652.0,59,8,40615.33,0
16653.0,17,2,8435.64,1
16654.0,142,4,3506.32,2
16655.0,18,6,27330.17,0
16656.0,23,15,100009.66,0
16657.0,10,4,12127.4,0
16658.0,369,1,536.25,3
16659.0,190,1,778.08,3
16660.0,17,4,4904.2,1
16664.0,313,1,4331.8099999999995,3
16665.0,80,3,4627.849999999999,2
16666.0,20,2,2595.04,1
16667.0,69,3,4032.87,2
16668.0,16,7,4545.6,0
16669.0,24,2,10322.52,2
16670.0,17,11,29170.07,0
16671.0,29,3,10703.8,2
16672.0,3,20,36868.58,0
16673.0,214,1,748.9300000000001,3
16674.0,5,3,2253.83,1
16676.0,34,5,8281.08,2
16678.0,3,12,24951.94,0
16679.0,367,1,430.32,3
16680.0,44,1,972.66,3
16681.0,73,6,16236.0,2
16682.0,5,5,10942.8,0
16683.0,199,2,1511.47,3
16684.0,5,28,528587.34,0
16685.0,62,2,4378.87,2
16686.0,48,7,23807.7,0
16687.0,214,1,1996.48,3
16688.0,2,5,18303.51,0
16689.0,76,2,3815.6200000000003,2
16690.0,73,2,1645.7399999999998,3
16692.0,257,2,2702.46,3
16693.0,69,2,2584.7799999999997,2
16696.0,30,6,15107.0,0
16697.0,242,1,392.33,3
16698.0,227,2,10655.199999999999,2
16699.0,251,1,148.25,3
16700.0,9,13,41255.13,0
16701.0,9,13,67187.77,0
16703.0,279,1,18.4,3
16705.0,1,20,65877.78,0
16706.0,38,3,2835.54,1
16708.0,46,2,6141.21,2
16709.0,85,5,11827.5,2
16710.0,20,10,21167.72,0
16711.0,4,4,7942.64,1
16712.0,10,11,19699.36,0
16713.0,19,15,50259.61,0
16714.0,243,3,8932.6,2
16715.0,79,2,6922.1,2
16716.0,267,2,2153.52,3
16717.0,24,7,23386.69,0
16718.0,370,1,4872.2699999999995,3
16719.0,15,7,12921.64,0
16720.0,27,2,1711.1000000000001,1
16721.0,263,1,2062.69,3
16722.0,18,13,49517.84,0
16723.0,92,2,4656.55,2
16724.0,361,1,13.27,3
16725.0,303,6,3714.1,2
16726.0,27,5,11430.31,2
16727.0,365,1,2093.68,3
16728.0,47,4,8019.66,2
16729.0,5,23,78722.12,0
16730.0,53,3,10949.25,2
16732.0,32,1,3867.97,1
16734.0,53,3,4213.02,2
16735.0,79,5,17934.739999999998,2
16737.0,54,1,3381.12,1
16738.0,242,2,9114.55,2
16739.0,177,1,2093.95,3
16742.0,354,1,708.55,3
16743.0,30,7,23266.12,0
16744.0,12,7,8373.789999999999,0
16745.0,87,17,73016.24,0
16746.0,5,18,45478.83,0
16747.0,38,2,6770.18,2
16748.0,18,5,6830.34,2
16750.0,45,5,2820.49,2
16751.0,31,1,11306.14,1
16752.0,373,1,766.16,3
16753.0,59,1,1918.93,3
16754.0,373,1,45914.399999999994,2
16755.0,115,3,12243.99,2
16756.0,102,2,6678.85,2
16757.0,319,1,939.54,3
16758.0,66,1,2336.02,3
16759.0,8,4,5102.85,1
16761.0,97,1,3819.9199999999996,3
16762.0,20,3,7335.45,1
16763.0,199,1,3896.33,3
16764.0,4,13,13261.43,0
16765.0,295,1,75.84,3
16766.0,274,2,6668.08,2
16767.0,31,11,48255.86,0
16768.0,48,3,2498.81,1
16769.0,261,1,1240.51,3
16770.0,58,5,5544.75,2
16771.0,34,5,17159.84,2
16772.0,143,1,16086.039999999999,2
16773.0,58,1,1928.58,3
16774.0,68,4,3977.94,2
16775.0,11,11,6005.15,0
16776.0,61,1,3083.14,3
16777.0,81,2,816.28,3
16778.0,75,2,2240.2799999999997,3
16779.0,3,22,60182.93,0
16780.0,101,3,4869.92,2
16781.0,373,1,1477.12,3
16782.0,11,13,8334.77,0
16784.0,20,1,356.24,1
16788.0,124,3,10424.22,2
16789.0,9,1,198.08,1
16790.0,4,6,9359.23,0
16791.0,30,7,9370.21,0
16792.0,283,2,564.08,3
16793.0,58,1,1746.28,3
16794.0,2,10,9013.38,0
16795.0,366,1,2874.67,3
16796.0,90,1,2219.64,3
16797.0,52,1,5846.3,2
16800.0,12,1,3368.55,1
16801.0,164,5,8044.3,2
16803.0,19,2,2950.17,1
16804.0,24,3,3006.4700000000003,1
16805.0,151,3,6011.6,2
16806.0,104,4,4658.88,2
16807.0,143,3,7826.0199999999995,2
16808.0,100,3,2582.79,2
16809.0,24,6,12002.79,0
16810.0,159,2,3108.14,3
16811.0,5,4,5234.63,1
16812.0,361,1,1321.44,3
16813.0,9,10,15480.35,0
16814.0,15,21,34505.799999999996,0
16816.0,104,4,3235.77,2
16817.0,3,9,9354.49,0
16818.0,11,11,25298.02,0
16820.0,96,1,3595.37,3
16821.0,333,1,13693.18,2
16823.0,228,1,1761.03,3
16824.0,16,2,2317.08,1
16825.0,39,2,6595.68,2
16826.0,52,2,6533.0199999999995,2
16827.0,15,1,7901.400000000001,1
16828.0,15,2,724.15,1
16829.0,157,1,1216.76,3
16830.0,39,1,2977.88,1
16832.0,185,3,476.9,3
16833.0,2,5,4527.54,1
16834.0,213,2,4130.24,3
16835.0,129,2,562.9,3
16836.0,40,2,1949.5,1
16837.0,24,13,47741.26,0
16838.0,102,3,8364.3,2
16839.0,9,34,100974.75,0
16841.0,37,6,24977.26,0
16842.0,101,3,8034.099999999999,2
16843.0,43,16,108933.74,0
16844.0,18,1,18559.23,1
16846.0,51,1,1603.3,3
16847.0,44,1,997.68,3
16848.0,53,1,2029.94,3
16849.0,187,1,465.89,3
16850.0,334,1,2892.75,3
16851.0,5,3,2779.46,1
16852.0,11,2,669.4,1
16855.0,24,2,2017.35,1
16856.0,15,2,1432.41,1
16858.0,369,1,1317.56,3
16859.0,145,2,9217.8,2
16861.0,60,2,1612.88,3
16863.0,32,2,4707.46,1
16864.0,372,1,1172.04,3
16865.0,142,3,1469.62,3
16866.0,141,4,1322.56,3
16869.0,23,4,6729.27,2
16871.0,23,6,15485.21,0
16872.0,78,3,6848.81,2
16873.0,5,6,39748.71,0
16874.0,159,1,564.16,3
16875.0,68,5,12196.65,2
16877.0,13,6,5201.01,0
16878.0,85,1,136.59,3
16880.0,31,7,9145.21,0
16881.0,67,1,6594.0,2
16882.0,67,3,5068.5,2
16883.0,45,3,1578.58,1
16884.0,38,2,3702.35,1
16885.0,16,3,1851.24,1
16887.0,36,1,1803.05,1
16889.0,195,3,10740.289999999999,2
16891.0,2,6,3538.61,0
16892.0,2,5,2268.09,1
16893.0,367,1,772.76,3
16895.0,65,1,1233.75,3
16896.0,65,1,927.8,3
16897.0,300,2,1045.19,3
16898.0,27,3,4755.11,1
16899.0,8,7,12279.59,0
16900.0,17,3,8961.65,1
16902.0,117,1,8196.5,2
16903.0,30,1,2962.56,1
16904.0,5,15,22395.27,0
16905.0,6,7,16605.09,0
16906.0,82,4,3443.87,2
16907.0,30,5,4060.25,2
16909.0,9,2,5041.69,1
16910.0,5,8,9256.83,0
16912.0,29,11,12505.13,0
16913.0,291,1,956.81,3
16914.0,37,1,1103.97,1
16915.0,10,6,1707.16,1
16916.0,24,3,5307.44,1
16917.0,277,1,2779.7599999999998,3
16918.0,33,7,11064.66,0
16919.0,157,11,17119.73,2
16921.0,62,1,1895.8400000000001,3
16923.0,13,19,38918.36,0
16924.0,22,3,5571.29,1
16925.0,186,1,3688.94,3
16926.0,372,1,594.74,3
16927.0,116,3,10734.36,2
16928.0,81,17,24567.839999999997,0
16929.0,4,7,8767.08,0
16930.0,27,4,3906.35,1
16931.0,6,21,34339.07,0
16932.0,52,2,984.65,3
16933.0,2,3,11189.86,1
16934.0,55,2,5064.01,2
16936.0,26,1,1993.49,1
16937.0,122,1,5.97,3
16938.0,9,4,27501.48,0
16940.0,53,3,24117.14,2
16942.0,13,9,8497.64,0
16943.0,212,3,2323.34,3
16945.0,22,20,25520.27,0
16947.0,236,1,3614.8799999999997,3
16948.0,139,3,16990.48,2
16949.0,4,7,16665.45,0
16950.0,57,3,7807.67,2
16951.0,135,3,14818.88,2
16952.0,110,2,1077.56,3
16953.0,31,1,61.900000000000006,3
16954.0,1,9,11507.91,0
16955.0,185,4,3257.81,2
16956.0,18,1,686.34,1
16957.0,240,2,2190.0,3
16959.0,88,1,622.49,3
16960.0,39,3,3488.29,1
16961.0,117,1,1521.1399999999999,3
16963.0,188,1,471.94,3
16965.0,227,1,2687.9500000000003,3
16966.0,9,7,19152.739999999998,0
16967.0,190,1,3740.2799999999997,3
16968.0,5,2,2651.19,1
16969.0,40,3,9004.67,2
16971.0,39,2,4336.7,1
16974.0,101,1,5479.33,3
16975.0,320,1,13392.34,2
16976.0,267,2,2236.2200000000003,3
16978.0,78,1,2035.71,3
16979.0,4,6,10287.81,0
16980.0,256,2,9067.08,2
16982.0,61,1,2199.26,3
16983.0,4,8,25193.99,0
16984.0,89,2,29254.98,2
16985.0,18,10,24316.49,0
16986.0,30,2,6287.6,1
16987.0,4,7,5260.91,0
16988.0,6,1,259.72,1
16989.0,8,7,13447.789999999999,0
16990.0,219,1,604.0,3
16992.0,11,5,9852.92,0
16995.0,331,1,11485.9,2
16996.0,31,7,6622.59,2
16997.0,289,3,2206.8,3
16998.0,150,4,1081.3400000000001,3
16999.0,24,2,2843.8,1
17001.0,1,11,21680.74,0
17002.0,86,3,8366.98,2
17004.0,47,2,8890.29,2
17006.0,5,4,2983.04,1
17007.0,51,8,8027.09,2
17008.0,228,1,997.64,3
17010.0,19,1,1409.72,1
17011.0,31,1,2184.04,1
17013.0,212,1,8718.779999999999,2
17014.0,9,3,2359.41,1
17015.0,29,3,22193.09,2
17017.0,3,21,71541.05,0
17018.0,41,2,2747.2000000000003,1
17019.0,12,4,8770.53,1
17022.0,32,1,1118.02,1
17024.0,46,4,1389.4099999999999,1
17025.0,61,3,2775.57,2
17026.0,186,2,1152.76,3
17027.0,79,7,9377.24,2
17029.0,111,2,2416.0,3
17030.0,64,1,1536.3,3
17031.0,12,2,1696.15,1
17033.0,87,4,8762.539999999999,2
17034.0,17,3,3835.81,1
17035.0,246,2,2791.4,3
17037.0,88,1,7776.94,2
17038.0,31,2,11033.83,2
17040.0,138,1,2315.88,3
17041.0,27,3,10378.02,2
17042.0,3,5,10745.62,0
17043.0,33,4,12006.96,2
17044.0,26,1,6139.68,1
17045.0,114,4,1710.44,2
17046.0,158,2,8954.08,2
17047.0,86,3,6407.12,2
17048.0,118,3,5609.93,2
17049.0,3,9,29252.41,0
17050.0,97,6,19851.22,2
17051.0,195,1,2073.2799999999997,3
17052.0,29,2,21989.579999999998,2
17053.0,131,1,1761.3400000000001,3
17054.0,29,6,13544.14,0
17058.0,82,3,7277.09,2
17059.0,30,5,20369.99,2
17060.0,267,1,2454.72,3
17061.0,58,12,26514.03,0
17062.0,314,4,4830.22,2
17063.0,22,7,8041.7300000000005,0
17064.0,59,4,4278.59,2
17068.0,13,22,23329.61,0
17069.0,29,9,16518.63,0
17070.0,115,1,1641.1,3
17071.0,29,9,14394.3,0
17073.0,18,4,9187.94,2
17074.0,38,1,11825.83,2
17075.0,18,4,3699.63,1
17076.0,37,3,3885.92,2
17078.0,23,3,26425.94,2
17079.0,79,1,367.68,3
17080.0,23,2,1996.46,1
17081.0,26,2,1096.87,1
17082.0,34,2,12430.12,2
17083.0,110,3,9290.779999999999,2
17084.0,36,2,21102.899999999998,2
17085.0,124,5,9661.289999999999,2
17086.0,8,7,17903.75,0
17088.0,29,6,10485.44,2
17089.0,298,1,4844.64,3
17090.0,5,9,17018.68,0
17091.0,3,9,17273.64,0
17092.0,51,5,13917.48,2
17094.0,185,2,2536.13,3
17095.0,23,4,8952.79,2
17096.0,16,4,3916.75,1
17097.0,3,8,4469.7,0
17099.0,51,1,97.56,3
17100.0,19,3,9264.75,1
17101.0,11,4,8454.289999999999,1
17102.0,262,1,46.64,3
17105.0,160,2,7671.63,2
17107.0,34,6,54302.23,0
17108.0,185,1,5886.389999999999,3
17109.0,30,6,6943.72,2
17110.0,166,1,679.86,3
17111.0,48,1,3301.06,1
17114.0,6,8,2812.31,0
17115.0,9,3,3440.03,1
17116.0,339,1,18.06,3
17117.0,289,1,816.04,3
17118.0,318,1,1500.84,3
17119.0,4,2,3844.79,1
17120.0,234,1,1306.1599999999999,3
17122.0,120,1,961.64,3
17123.0,162,2,6449.43,2
17124.0,186,1,1638.77,3
17125.0,51,1,3248.04,1
17126.0,153,5,9057.43,2
17127.0,319,2,51.5,3
17128.0,335,1,939.8999999999999,3
17131.0,6,5,10051.13,0
17133.0,16,8,32885.99,0
17134.0,107,2,1481.07,3
17135.0,17,8,13136.19,0
17138.0,276,1,1681.3899999999999,3
17139.0,16,12,52971.44,0
17140.0,248,1,3572.2,3
17142.0,240,1,1423.72,3
17144.0,2,2,5025.54,1
17146.0,85,4,3208.2799999999997,2
17147.0,23,4,10796.789999999999,2
17148.0,52,1,848.98,3
17149.0,71,2,4286.04,2
17150.0,193,1,8077.12,2
17152.0,195,3,7032.339999999999,2
17153.0,25,1,1037.41,1
17154.0,76,1,5359.82,2
17155.0,18,2,2738.39,1
17157.0,8,2,1644.16,1
17158.0,33,3,9272.689999999999,2
17159.0,22,3,12358.18,2
17160.0,32,6,27524.79,0
17162.0,29,11,11913.9,0
17163.0,22,2,977.04,1
17164.0,33,7,17850.44,0
17165.0,285,1,1187.58,3
17166.0,39,3,1258.23,1
17167.0,211,1,4971.96,3
17169.0,58,2,6247.66,2
17171.0,290,1,2126.79,3
17172.0,79,2,6681.55,2
17173.0,6,8,11164.17,0
17174.0,218,1,359.32,3
17175.0,45,4,10355.11,2
17176.0,32,2,19995.95,2
17177.0,228,2,18877.47,2
17179.0,92,4,6390.68,2
17180.0,57,4,7816.16,2
17181.0,58,2,2715.8500000000004,1
17183.0,8,6,15203.13,0
17185.0,109,1,54.94,3
17186.0,47,2,2198.0,1
17187.0,227,1,1684.93,3
17188.0,12,7,15261.47,0
17189.0,107,2,2714.47,3
17190.0,50,3,2068.3,1
17191.0,29,7,14077.279999999999,0
17193.0,36,7,14595.02,0
17194.0,361,1,1380.61,3
17197.0,30,1,2995.94,1
17198.0,24,3,4273.43,1
17201.0,54,1,3059.14,1
17203.0,36,6,32786.119999999995,0
17204.0,176,5,8620.11,2
17205.0,54,2,9472.33,2
17206.0,54,1,988.16,3
17210.0,239,1,1537.4099999999999,3
17211.0,27,8,16226.96,0
17212.0,239,2,2462.02,3
17213.0,41,8,15703.05,0
17214.0,61,6,3924.5,2
17217.0,235,1,362.32,3
17218.0,5,10,10829.63,0
17219.0,32,1,1023.12,1
17220.0,25,14,22602.78,0
17221.0,8,2,2330.17,1
17222.0,66,1,1674.8899999999999,3
17223.0,311,2,1539.24,3
17226.0,309,1,4564.79,3
17227.0,19,6,8379.13,0
17228.0,16,8,16008.42,0
17229.0,97,2,1540.5800000000002,3
17230.0,265,9,20420.64,2
17231.0,13,12,25669.56,0
17232.0,3,2,1286.72,1
17233.0,36,1,1538.32,1
17234.0,183,2,5283.24,2
17235.0,26,2,2629.16,1
17236.0,13,7,5520.41,0
17237.0,12,2,1216.79,1
17238.0,3,17,19801.69,0
17239.0,313,1,1929.26,3
17242.0,109,2,6768.46,2
17243.0,2,26,39657.42,0
17244.0,54,1,6955.96,2
17245.0,205,1,944.37,3
17246.0,166,1,14.5,3
17247.0,16,1,678.7900000000001,1
17248.0,121,2,9575.01,2
17249.0,263,1,5590.46,3
17250.0,4,2,1487.43,1
17251.0,363,1,1417.69,3
17252.0,117,2,2340.81,3
17253.0,19,1,611.51,1
17254.0,5,2,1596.47,1
17255.0,41,2,2684.04,1
17256.0,108,2,1685.32,3
17259.0,149,2,4800.67,2
17262.0,53,5,5045.55,2
17263.0,209,1,433.96,3
17265.0,139,2,4510.12,2
17266.0,3,3,1239.4,1
17267.0,128,2,1942.75,3
17268.0,108,4,9436.119999999999,2
17272.0,43,4,20426.73,2
17274.0,36,2,8292.4,2
17277.0,228,2,5498.83,2
17278.0,242,1,2037.82,3
17279.0,58,1,678.42,3
17282.0,131,3,20742.68,2
17283.0,145,1,2077.87,3
17284.0,61,6,15590.75,2
17286.0,22,2,1378.6799999999998,1
17287.0,27,7,6819.96,0
17288.0,10,7,11055.939999999999,0
17289.0,32,3,6204.55,2
17290.0,4,2,2598.7200000000003,1
17291.0,309,1,1302.48,3
17293.0,9,9,12871.26,0
17295.0,29,3,3499.3199999999997,1
17297.0,18,1,821.81,1
17298.0,102,3,5228.5199999999995,2
17299.0,12,4,7220.39,1
17301.0,22,1,1711.09,1
17302.0,15,5,6686.4800000000005,1
17303.0,99,2,4670.49,2
17306.0,11,19,120657.73,0
17308.0,43,1,86.15,3
17309.0,96,1,505.0,3
17310.0,43,3,7753.84,2
17311.0,79,2,11601.38,2
17312.0,139,4,4500.12,2
17313.0,32,1,16757.32,2
17314.0,25,8,21975.22,0
17315.0,2,36,44542.2,0
17316.0,165,1,845.26,3
17317.0,47,4,14468.519999999999,2
17320.0,101,4,8484.14,2
17321.0,9,3,5008.889999999999,1
17322.0,255,1,67.78,3
17323.0,16,7,8058.05,0
17324.0,18,4,9448.68,2
17325.0,191,2,998.42,3
17326.0,296,1,52.019999999999996,3
17329.0,15,2,1398.77,1
17330.0,23,2,1602.84,1
17331.0,124,1,343.52,3
17333.0,86,4,10323.02,2
17334.0,303,2,3543.6,3
17337.0,152,4,15013.15,2
17338.0,18,8,38595.229999999996,0
17339.0,95,2,1807.8400000000001,3
17340.0,30,11,73680.41,0
17341.0,157,3,5751.09,2
17343.0,356,1,772.46,3
17344.0,47,1,841.05,3
17345.0,16,4,3198.59,1
17346.0,4,15,16694.78,0
17347.0,87,1,2449.44,3
17348.0,15,5,14643.91,0
17349.0,180,1,1261.41,3
17350.0,9,4,8210.369999999999,1
17351.0,37,3,1760.08,1
17353.0,130,3,7057.27,2
17354.0,51,1,11739.66,2
17355.0,338,1,10079.13,3
17356.0,312,1,1884.1399999999999,3
17357.0,25,2,1965.91,1
17358.0,304,4,6541.58,2
17359.0,12,1,996.5900000000001,1
17360.0,18,3,4003.0,1
17361.0,50,3,2109.43,1
17362.0,240,2,2277.58,3
17364.0,1,11,30254.25,0
17365.0,13,8,51335.57,0
17367.0,239,1,1710.14,3
17368.0,24,8,16188.15,0
17369.0,137,1,5774.15,3
17370.0,73,4,5991.94,2
17371.0,18,4,5646.26,1
17372.0,41,8,9052.58,0
17373.0,41,4,4701.04,2
17374.0,219,2,1379.3999999999999,3
17375.0,200,3,4141.13,2
17376.0,71,2,1089.75,3
17377.0,24,20,24976.42,0
17379.0,12,1,4121.82,1
17381.0,9,29,281942.68,0
17382.0,66,1,297.6,3
17383.0,5,1,925.64,1
17384.0,20,2,1184.9099999999999,1
17385.0,15,2,5542.39,1
17386.0,8,6,17650.06,0
17387.0,20,2,5361.43,1
17388.0,78,4,12241.470000000001,2
17389.0,1,34,98926.42,0
17391.0,25,3,15402.14,2
17392.0,307,2,3704.19,3
17393.0,208,2,3206.24,3
17394.0,220,1,2679.65,3
17396.0,40,7,28031.5,0
17397.0,23,2,3317.06,1
17398.0,115,3,3846.61,2
17400.0,127,5,13248.59,2
17401.0,22,1,14.61,3
17402.0,5,12,9185.49,0
17403.0,37,1,1487.71,1
17404.0,5,13,365681.2,0
17405.0,2,3,7674.74,1
17406.0,334,3,11713.77,2
17408.0,74,2,7022.95,2
17409.0,185,2,1805.25,3
17410.0,17,5,6855.929999999999,1
17411.0,13,3,3451.94,1
17412.0,3,7,7409.18,0
17414.0,44,2,22330.2,2
17415.0,80,1,1689.3,3
17416.0,30,7,48472.49,0
17418.0,43,2,3375.4300000000003,1
17419.0,12,12,22897.82,0
17420.0,51,3,2351.04,2
17422.0,17,6,22767.13,0
17423.0,47,2,5420.0,2
17425.0,20,2,4578.12,1
17426.0,9,6,33313.03,0
17427.0,72,1,451.82,3
17428.0,1,28,99827.67,0
17429.0,129,4,7470.55,2
17430.0,33,2,2158.02,1
17431.0,183,2,3325.25,3
17432.0,19,2,2477.87,1
17433.0,89,1,2146.31,3
17434.0,3,10,64654.95,0
17436.0,2,2,877.26,1
17438.0,254,1,1453.79,3
17440.0,157,3,2712.66,2
17442.0,37,6,17327.63,2
17443.0,220,1,5715.36,3
17444.0,152,2,23143.71,2
17446.0,89,3,8639.39,2
17447.0,41,2,5033.44,2
17449.0,3,8,13054.8,0
17450.0,9,46,891438.53,0
17451.0,2,7,11227.88,0
17453.0,18,3,2414.67,1
17454.0,193,4,2209.34,2
17455.0,204,1,512.9399999999999,3
17456.0,366,1,2531.46,3
17457.0,127,5,10246.09,2
17458.0,16,2,1646.43,1
17459.0,44,2,6007.98,2
17460.0,95,6,3056.58,2
17461.0,23,3,8906.26,2
17462.0,61,2,2777.29,2
17463.0,17,5,12185.75,0
17464.0,159,1,2552.5,3
17466.0,11,2,2729.7200000000003,1
17468.0,11,2,716.6,1
17469.0,17,5,6751.38,1
17470.0,45,5,17963.37,2
17472.0,192,3,5463.14,2
17475.0,61,2,2427.22,1
17480.0,78,1,3988.7599999999998,3
17481.0,4,4,10079.0,0
17483.0,66,3,2381.72,2
17486.0,262,1,2364.34,3
17489.0,59,3,5457.99,2
17490.0,1,7,13538.07,0
17491.0,2,10,20737.08,0
17492.0,249,1,1972.54,3
17493.0,215,2,4943.05,2
17495.0,8,3,2339.95,1
17496.0,359,1,1087.48,3
17497.0,1,2,16972.329999999998,1
17498.0,76,1,4316.72,3
17499.0,155,2,14661.88,2
17500.0,18,4,2472.48,1
17501.0,221,2,1935.53,3
17502.0,10,6,15611.6,0
17503.0,3,2,4215.7300000000005,1
17504.0,207,9,20128.399999999998,2
17505.0,162,2,6872.78,2
17506.0,76,1,1734.3799999999999,3
17507.0,262,2,4299.85,3
17508.0,6,3,13280.47,1
17509.0,58,8,42487.2,0
17510.0,25,1,2509.46,1
17511.0,3,31,639006.19,0
17512.0,29,11,35003.71,0
17513.0,73,2,7071.12,2
17514.0,129,1,1473.66,3
17515.0,32,6,3842.67,2
17516.0,16,7,5246.25,0
17517.0,309,1,1203.22,3
17519.0,18,6,14558.74,0
17520.0,54,2,8887.34,2
17521.0,6,4,6066.69,1
17522.0,2,6,16375.62,0
17523.0,12,4,7216.9800000000005,1
17524.0,362,1,1070.99,3
17525.0,360,1,1273.9,3
17526.0,5,5,4540.2699999999995,1
17527.0,54,4,5964.51,2
17528.0,2,8,22264.02,0
17530.0,2,11,19622.35,0
17531.0,191,1,1698.08,3
17534.0,54,1,1284.56,3
17535.0,281,1,1562.3799999999999,3
17536.0,178,2,4629.71,2
17537.0,6,3,8193.56,1
17538.0,26,2,1485.32,1
17539.0,207,1,445.88,3
17540.0,25,3,3818.61,1
17541.0,235,1,5047.29,3
17542.0,270,1,1548.39,3
17544.0,374,1,17365.96,2
17545.0,44,4,4240.4800000000005,2
17546.0,199,1,1165.72,3
17548.0,234,1,700.3199999999999,3
17549.0,24,3,5922.96,1
17550.0,198,3,1155.2,3
17551.0,360,1,1851.8899999999999,3
17552.0,61,4,8018.08,2
17553.0,130,1,12265.36,2
17554.0,2,6,27716.96,0
17555.0,20,2,3998.68,1
17556.0,206,2,2611.17,3
17557.0,15,3,3099.53,1
17558.0,374,1,153.5,3
17560.0,95,5,7193.36,2
17561.0,20,1,1643.9,1
17562.0,15,7,8168.14,0
17564.0,25,3,1961.61,1
17566.0,9,2,4798.32,1
17567.0,8,8,29487.55,0
17569.0,333,1,1982.37,3
17571.0,51,4,10650.4,2
17572.0,72,4,1206.16,2
17573.0,30,3,3547.27,1
17574.0,243,1,917.59,3
17576.0,9,19,23034.86,0
17578.0,219,1,1561.56,3
17579.0,5,3,2537.87,1
17580.0,253,3,1109.76,3
17581.0,1,25,56242.15,0
17582.0,237,1,1440.3799999999999,3
17584.0,8,2,4593.87,1
17585.0,110,4,18263.04,2
17588.0,101,4,8212.83,2
17589.0,61,4,17867.77,2
17590.0,3,3,8931.82,1
17591.0,74,7,12611.43,2
17593.0,4,5,31509.62,0
17594.0,86,3,4619.19,2
17595.0,13,3,1961.16,1
17596.0,24,8,50791.94,0
17597.0,214,1,13911.12,2
17600.0,18,1,1049.76,1
17601.0,30,2,1547.6399999999999,1
17602.0,3,6,42935.99,0
17603.0,79,1,2075.24,3
17604.0,218,2,2049.2799999999997,3
17608.0,34,2,2551.34,1
17609.0,41,5,7782.3,2
17611.0,8,15,28957.75,0
17612.0,54,6,18688.29,2
17613.0,23,14,29004.84,0
17614.0,58,1,2833.19,3
17615.0,131,3,1772.93,3
17616.0,174,3,2880.64,2
17618.0,6,4,21151.1,0
17619.0,313,1,1525.6399999999999,3
17620.0,60,1,698.4,3
17621.0,22,3,6681.86,1
17623.0,33,1,3256.0,1
17624.0,15,2,5100.7,1
17625.0,19,4,14370.8,2
17628.0,82,1,887.12,3
17629.0,6,8,17230.36,0
17630.0,170,2,2135.56,3
17631.0,2,3,3185.55,1
17633.0,32,5,7179.11,2
17634.0,37,9,11030.33,0
17636.0,20,1,1917.16,1
17637.0,32,3,3487.59,1
17638.0,235,1,3562.7599999999998,3
17639.0,277,1,613.41,3
17640.0,87,1,3199.34,3
17642.0,120,3,9478.84,2
17643.0,374,1,831.87,3
17644.0,2,12,22780.41,0
17646.0,220,4,16444.31,2
17647.0,66,1,443.8,3
17648.0,61,5,6881.98,2
17649.0,139,1,4490.89,3
17650.0,22,2,2502.0099999999998,1
17651.0,12,11,31376.22,0
17652.0,26,13,30114.03,0
17653.0,37,4,15531.85,2
17654.0,278,1,540.6899999999999,3
17655.0,11,7,13209.99,0
17656.0,74,6,16066.92,2
17658.0,26,2,6923.96,1
17659.0,18,12,18401.59,0
17660.0,142,2,3023.73,3
17663.0,26,9,16665.06,0
17664.0,19,2,6748.3,1
17665.0,214,1,815.77,3
17666.0,4,2,5553.68,1
17667.0,67,8,24051.41,2
17668.0,2,2,867.37,1
17669.0,43,7,14267.1,2
17670.0,228,1,1338.1399999999999,3
17671.0,16,4,8030.8,1
17672.0,51,2,20577.0,2
17673.0,2,6,16417.8,0
17674.0,75,2,7453.48,2
17675.0,2,31,97116.99,0
17676.0,5,6,8864.619999999999,0
17677.0,2,30,83135.63,0
17678.0,264,1,2427.22,3
17679.0,53,2,9514.26,2
17680.0,24,2,2881.62,1
17682.0,11,7,12084.8,0
17683.0,5,1,14.48,1
17684.0,44,2,9147.47,2
17685.0,17,7,21712.829999999998,0
17686.0,8,7,26591.23,0
17690.0,31,15,24757.11,0
17691.0,359,2,1670.98,3
17692.0,128,5,7261.349999999999,2
17693.0,138,2,14038.02,2
17694.0,142,1,2176.38,3
17695.0,132,2,8768.26,2
17696.0,39,8,20341.64,0
17697.0,162,2,1315.75,3
17698.0,261,1,1112.07,3
17699.0,5,1,14.48,1
17700.0,17,4,13158.74,2
